Object ID	Mean Intensity DAPI	Elongation Factor 	Mean Intensity Alexa 488	Mean Intensity Alexa 555	Total Intensity Alexa 555	Mean Intensity Alexa 647	Well 	Position 	X 	Y 	Area 	Z 	Parent Object ID (Well)	Parent Trace ID
52	695.9436	1.6769231	148.43166	69.433205	179832	8.1992273	2	1	-52259.75	76947.697	2590	5684.43	1	-1
53	93.222221	2.1329987	61.840523	17.290195	13227	1.9529412	2	1	-52141.07	76937.861	765	5684.43	1	-1
54	297.34067	3.6081871	107.60206	30.381792	20690	2.064611	2	1	-52317.961	76985.914	681	5684.43	1	-1
55	478.70569	3.1812169	122.43529	42.557625	48005	28.705673	2	1	-52174.126	76870.136	1128	5684.43	1	-1
56	415.02325	2.1751166	87.335983	43.382507	147327	132.5103	2	1	-52229.596	77067.99	3396	5684.43	1	-1
57	777.38818	2.299334	155.01622	77.232353	404852	202.88783	2	1	-52257.815	77064.604	5242	5684.43	1	-1
58	611.09839	1.9207773	115.78936	57.97139	346495	4.8372092	3	1	-51158.671	77038.643	5977	5687.46	2	-1
59	355.44556	1.496858	114.21181	23.486919	111328	5.1723628	3	1	-51392.161	77024.13	4740	5687.46	2	-1
60	641.44073	1.7694892	254.07921	63.815296	186915	7.6374187	3	1	-51276.384	77025.259	2929	5687.46	2	-1
61	450.5882	1.5836735	122.78767	44.163799	172018	3.7232349	3	1	-51233.652	77002.845	3895	5687.46	2	-1
62	374.04935	2.1913856	115.64192	39.131729	191902	60.65049	3	1	-51261.871	77009.456	4904	5687.46	2	-1
63	397.35242	1.9280177	95.690086	37.239204	166422	302.81116	3	1	-51358.944	76972.852	4469	5687.46	2	-1
64	356.30582	1.5670294	114.3471	30.536444	147888	52.996078	3	1	-51250.584	76956.566	4843	5687.46	2	-1
65	419.44275	1.7008963	154.01836	75.670456	292769	4.6800208	3	1	-51153.189	76914.964	3869	5687.46	2	-1
66	311.45569	1.7113808	93.203667	39.970127	242179	82.553719	3	1	-51348.463	76910.288	6059	5687.46	2	-1
67	446.9321	2.25	106.02049	36.889893	212412	204.96214	3	1	-51298.152	76849.335	5758	5687.46	2	-1
68	480.96146	1.7411936	160.66229	47.587566	163035	20.78167	3	1	-51276.545	77106.529	3426	5687.46	2	-1
69	560.49841	1.4870457	154.39934	85.883377	489707.03	7.2699051	3	1	-51428.281	77039.61	5702	5687.46	2	-1
70	680.33673	1.8833203	191.22083	54.154659	138311	4.729444	3	1	-51208.175	76999.136	2554	5687.46	2	-1
71	793.68347	1.7321915	218.66805	83.769928	423457	9.1990108	3	1	-51205.272	76900.935	5055	5687.46	2	-1
72	486.52206	1.6758111	149.63541	87.139763	329824	192.55931	3	1	-51179.311	76889.97	3785	5687.46	2	-1
73	385.04703	1.5989975	138.55959	63.058678	276197	123.62877	3	1	-51222.043	77066.539	4380	5687.46	2	-1
74	437.9671	1.95025	116.14503	80.512276	318104	199.21463	3	1	-51201.886	77033.966	3951	5687.46	2	-1
75	563.45721	1.5897199	154.24962	52.814335	170960	4.4025331	3	1	-51293.154	77013.971	3237	5687.46	2	-1
76	728.20288	2.0870235	175.42096	80.081062	711280	5.6687684	3	1	-51199.306	76981.56	8882	5687.46	2	-1
77	425.99725	1.5154161	136.21866	70.047188	255322	39.52483	3	1	-51282.995	76939.151	3645	5687.46	2	-1
78	369.80685	1.6765697	113.36086	38.188663	178532	4.338182	3	1	-51289.445	77072.827	4675	5687.46	2	-1
79	395.48795	2.3364929	117.28967	33.078503	138632	4.2355046	3	1	-51333.305	76950.6	4191	5687.46	2	-1
80	856.60626	1.5851898	178.24284	79.21714	379054.03	6.2708464	3	1	-51220.914	76879.973	4785	5687.46	2	-1
81	414.79272	1.9728545	102.85299	35.417095	165752	66.454491	3	1	-51247.681	76879.166	4680	5687.46	2	-1
82	429.86929	1.8262846	106.12012	41.216469	206206	371.8537	3	1	-51269.934	76869.008	5003	5687.46	2	-1
83	488.96637	1.6469328	182.06889	82.208038	300717	4.551394	3	1	-51210.755	76863.525	3658	5687.46	2	-1
84	363.05029	1.7276579	111.68533	62.008759	304463	128.12241	3	1	-51223.332	76923.026	4910	5687.46	2	-1
85	409.84583	1.7362905	112.86172	54.101788	217922	3.8962264	3	1	-51309.762	76988.01	4028	5687.46	2	-1
86	398.36124	1.6807552	125.04532	66.148468	306532	134.62085	3	1	-51373.456	76928.831	4634	5687.46	2	-1
87	451.66275	1.9004075	118.7109	42.290398	162522	238.01302	3	1	-51373.779	76904.805	3843	5687.46	2	-1
88	368.63104	1.606524	97.16729	32.124222	155159.98	241.80206	3	1	-51372.327	76999.781	4830	5687.46	2	-1
89	479.34274	2.0547022	119.11517	80.589798	293911	98.604332	3	1	-51175.603	77024.452	3647	5687.46	2	-1
90	931.1933	1.885769	193.41481	133.08595	603810.94	8.8155165	3	1	-51157.381	77005.747	4537	5687.46	2	-1
91	393.34299	2.1718572	141.21928	41.479687	249127	187.78288	3	1	-51112.231	77002.523	6006	5687.46	2	-1
92	423.57544	2.3576012	97.676544	35.994022	144552	272.60583	3	1	-51163.509	76950.116	4016	5687.46	2	-1
93	326.51782	1.9112339	97.535385	29.094893	256937	191.91676	3	1	-51323.952	77056.702	8831	5687.46	2	-1
94	387.37082	1.8232467	118.74554	25.950846	113509	4.3994055	3	1	-51414.091	76957.211	4374	5687.46	2	-1
95	424.26321	1.9181258	102.95351	37.364075	147065	12.919208	3	1	-51169.314	76967.693	3936	5687.46	2	-1
96	610.75934	1.6440564	199.92349	98.802498	293147	189.39096	3	1	-51181.569	77005.264	2967	5687.46	2	-1
97	399.67007	2.7479438	98.210411	33.285404	123388.99	3.8502831	4	1	-50520.38	77020.744	3707	5686.07	3	-1
98	395.36597	1.7193186	95.077782	42.356079	363754	3.6408942	4	1	-50228.84	77040.416	8588	5686.07	3	-1
99	407.64053	1.8633081	96.617554	64.3004	372235	376.88046	4	1	-50566.175	77037.352	5789	5686.07	3	-1
100	608.97455	1.7290083	94.620148	49.863831	280135	4.3912425	4	1	-50465.394	77004.296	5618	5686.07	3	-1
101	380.31827	2.1637848	139.49904	39.865864	165842	4.1877403	4	1	-50560.37	76978.98	4160	5686.07	3	-1
102	479.46234	2.6283016	104.74505	43.517281	294612	143.25687	4	1	-50583.59	76925.445	6770	5686.07	3	-1
103	370.48947	2.3161616	93.521263	40.037464	197705	205.59052	4	1	-50336.232	76937.055	4938	5686.07	3	-1
104	362.92014	1.773368	88.482155	51.224327	235427	3.4120975	4	1	-50368.805	77110.076	4596	5686.07	3	-1
105	346.7919	2.1261093	64.749939	26.948442	114989.01	3.5434732	4	1	-50528.442	77049.769	4267	5686.07	3	-1
106	432.12509	1.5948343	114.71615	55.464027	424799	3.678026	4	1	-50281.085	77017.035	7659	5686.07	3	-1
107	474.6113	2.0365105	83.907799	42.660679	285016	189.91154	4	1	-50391.702	76986.398	6681	5686.07	3	-1
108	417.75546	1.7901914	75.999123	35.036835	279664	3.465297	4	1	-50426.694	76958.34	7982	5686.07	3	-1
109	420.94351	2.2230241	83.452652	42.415977	246352	166.9783	4	1	-50490.226	76923.833	5808	5686.07	3	-1
110	400.14005	1.5425826	87.224358	44.57407	363769	4.1758361	4	1	-50493.935	77078.149	8161	5686.07	3	-1
111	409.47623	2.6732898	78.252151	33.621204	117338	4.0742121	4	1	-50413.471	76876.586	3490	5686.07	3	-1
112	551.76874	2.687437	105.77237	42.085342	244600.02	3.9501033	4	1	-50312.368	77119.106	5812	5686.07	3	-1
113	453.03156	2.0669501	115.78268	37.994415	136020	4.6539106	4	1	-50406.537	76843.691	3580	5686.07	3	-1
114	420.67657	2.2569694	85.831902	38.003052	137001	3.7622745	4	1	-50490.065	77036.546	3605	5686.07	3	-1
115	604.01355	1.8310912	221.44209	79.898529	211811	4.2180309	4	1	-50400.571	77087.501	2651	5686.07	3	-1
116	775.14618	2.0617205	201.07744	89.299591	675730	5.2810888	4	1	-50401.216	77066.055	7567	5686.07	3	-1
117	423.58496	2.0775862	99.442017	59.751907	336463	306.39905	4	1	-50363.645	77053.155	5631	5686.07	3	-1
118	705.93274	1.5567103	161.48618	59.02673	128088	31.542856	4	1	-50382.834	77050.736	2170	5686.07	3	-1
119	504.86484	1.6706936	94.166687	70.934021	508526	3.2714465	4	1	-50426.533	77033.805	7169	5686.07	3	-1
120	608.83807	1.9696077	115.16817	92.405579	500561.03	5.2202325	4	1	-50437.175	77107.98	5417	5686.07	3	-1
121	531.07336	1.8418601	122.61903	61.129917	834240	3.8697882	4	1	-50302.531	77082.18	13647	5686.07	3	-1
122	485.21075	3.2534269	101.6676	36.2519	219324	135.60165	4	1	-50265.283	76976.239	6050	5686.07	3	-1
123	347.69092	2.2301805	92.727325	32.586262	158466.98	74.15155	4	1	-50318.011	76982.366	4863	5686.07	3	-1
124	678.27081	1.6324541	132.58203	50.232159	261157	5.0305829	4	1	-50287.857	76877.07	5199	5686.07	3	-1
125	551.78235	1.8072611	145.9212	45.543427	418453	4.4293642	4	1	-50320.591	76869.491	9188	5686.07	3	-1
126	408.8681	2.2013937	95.977409	52.932949	433415	3.4853444	4	1	-50466.2	76886.906	8188	5686.07	3	-1
127	423.58096	2.4475927	96.731979	33.932167	143567	68.643112	4	1	-50488.936	76999.459	4231	5686.07	3	-1
128	628.07648	1.564137	99.10453	51.655617	305388	6.2006087	4	1	-50510.06	76991.074	5912	5686.07	3	-1
129	445.37592	1.8814759	94.482277	52.048172	192318	3.4952638	4	1	-50492.484	76963.178	3695	5686.07	3	-1
130	398.99744	2.3395176	107.79238	33.321255	142515	3.013561	4	1	-50511.673	76956.566	4277	5686.07	3	-1
131	510.25555	2.9240091	116.8558	49.420238	335514	5.5025778	4	1	-50368.805	76933.508	6789	5686.07	3	-1
132	477.71509	1.7536797	115.27178	65.698181	505219	4.4674902	4	1	-50381.382	76861.429	7690	5686.07	3	-1
133	374.5849	2.4282075	85.531807	53.189194	227437	3.5884004	4	1	-50449.43	77064.281	4276	5686.07	3	-1
134	451.07745	1.7528517	92.526672	36.629719	150365	3.0292327	4	1	-50310.271	76913.674	4105	5686.07	3	-1
135	350.79672	2.2035157	92.075249	25.999243	102957	3.7823231	4	1	-50415.245	76924.155	3960	5686.07	3	-1
136	873.54468	2.0151826	136.65642	80.290192	1662007	44.592175	4	1	-50241.579	76940.441	20700	5686.07	3	-1
137	402.96613	2.8286904	78.319786	30.366125	112051	8.5336046	4	1	-50339.78	77034.611	3690	5686.07	3	-1
138	559.15625	2.1294766	106.21367	59.104824	205803	18.092188	4	1	-50275.441	76930.766	3482	5686.07	3	-1
139	986.83374	1.6029244	213.114	93.24704	401615	3.7675877	4	1	-50294.63	76925.606	4307	5686.07	3	-1
140	397.58578	2.2853065	101.90919	29.518782	257758	3.5223317	5	1	-49514.6	76985.269	8732	5688.86	4	-1
141	757.00793	1.5008017	197.92352	142.48282	791777	10.004319	5	1	-49651.662	76971.24	5557	5688.86	4	-1
142	595.84027	1.9031939	94.054344	65.365547	395723.03	3.7702346	5	1	-49529.435	76839.337	6054	5688.86	4	-1
143	361.08356	2.1694001	93.33622	26.804935	123812	2.9125352	5	1	-49487.51	77089.114	4619	5688.86	4	-1
144	370.71997	2.1361257	80.962601	24.325781	110585	3.3944128	5	1	-49461.71	77070.409	4546	5688.86	4	-1
145	466.02719	1.8401541	77.189217	40.428802	251265	257.84955	5	1	-49538.304	77050.575	6215	5688.86	4	-1
146	536.34167	1.8954978	67.164711	46.93972	256197	188.71051	5	1	-49492.67	77044.286	5458	5688.86	4	-1
147	545.27856	2.487812	104.48788	43.084774	296811	3.0014515	5	1	-49359.316	77029.29	6889	5688.86	4	-1
148	464.02234	1.6245452	116.66028	66.776512	275186	234.496	5	1	-49582.325	77033.321	4121	5688.86	4	-1
149	451.03995	1.6633222	158.25447	67.147766	240389	4.4740224	5	1	-49331.904	77010.101	3580	5688.86	4	-1
150	392.22043	1.5390351	125.92314	58.809956	267056	132.32504	5	1	-49350.931	76960.92	4541	5688.86	4	-1
151	448.90683	2.4511967	115.62096	56.543953	301040	267.4335	5	1	-49615.059	76894.807	5324	5688.86	4	-1
152	364.93857	2.2470283	107.14955	46.754505	215398	51.978512	5	1	-49574.424	76862.88	4607	5688.86	4	-1
153	637.20294	2.0559306	127.44194	68.847801	356907	243.06346	5	1	-49426.074	76852.076	5184	5688.86	4	-1
154	433.51547	2.1913919	91.131912	48.003685	260564	230.67593	5	1	-49481.866	76845.949	5428	5688.86	4	-1
155	820.83307	1.9891835	210.79149	87.930908	642687	95.156654	5	1	-49439.457	76921.898	7309	5688.86	4	-1
156	476.91776	1.9002995	114.64124	50.571774	229343	5.8745313	5	1	-49464.29	76923.994	4535	5688.86	4	-1
157	655.63397	1.8713342	138.61	69.387939	335907	237.22453	5	1	-49645.213	76944.15	4841	5688.86	4	-1
158	515.35126	2.3083322	73.441849	32.933167	237020	3.0333471	5	1	-49430.75	76978.819	7197	5688.86	4	-1
159	537.78107	1.7874881	87.022118	40.953655	290730	5.6684041	5	1	-49463	77014.455	7099	5688.86	4	-1
160	613.99725	2.0261163	74.027565	45.679966	266771	116.56798	5	1	-49480.092	77000.426	5840	5688.86	4	-1
161	602.078	1.7409781	180.74738	60.773144	179220	7.5842657	5	1	-49401.886	76933.346	2949	5688.86	4	-1
162	355.41809	2.566886	120.48304	51.544224	232516	61.853027	5	1	-49624.895	77019.776	4511	5688.86	4	-1
163	496.38498	1.9691325	128.49652	28.088282	104994	3.8119316	5	1	-49511.052	76884.165	3738	5688.86	4	-1
164	678.73773	1.8839843	130.87434	84.968636	820882	491.02069	5	1	-49557.009	77080.729	9661	5688.86	4	-1
165	394.69623	1.7559429	94.517517	47.706524	148415	17.779491	5	1	-49525.887	77075.246	3111	5688.86	4	-1
166	481.70419	1.416033	160.71851	66.887085	210293	5.1542621	5	1	-49472.836	77119.106	3144	5688.86	4	-1
167	664.40082	2.1477735	151.68651	85.001663	715289	135.17885	5	1	-49407.53	76903.193	8415	5688.86	4	-1
168	387.08716	2.1260799	110.95954	61.253292	255855	65.200142	5	1	-49483.479	76943.182	4177	5688.86	4	-1
169	396.08914	3.5142571	124.21838	44.778313	176337	3.7364144	5	1	-49395.114	77097.821	3938	5688.86	4	-1
170	830.74713	1.7061325	237.14194	94.717468	913550	5.606739	5	1	-49428.009	77090.242	9645	5688.86	4	-1
171	486.09744	1.5377263	114.07733	72.12841	351626	254.24574	5	1	-49373.829	76936.571	4875	5688.86	4	-1
172	689.58795	1.6767913	237.37779	72.365051	181781.02	22.742834	5	1	-49384.471	76922.059	2512	5688.86	4	-1
173	515.69781	1.6832731	123.72453	56.272583	214905	4.9327049	5	1	-49426.88	77023.485	3819	5688.86	4	-1
174	548.32709	2.2907419	133.00667	79.628174	250988	77.933372	5	1	-49535.401	76999.298	3152	5688.86	4	-1
175	400.99365	1.4234023	68.729431	27.714857	117899	11.207099	5	1	-49594.741	76938.345	4254	5688.86	4	-1
176	484.15942	3.5028699	82.501297	36.771599	99173	83.919914	5	1	-49597.321	76997.363	2697	5688.86	4	-1
177	392.54715	2.7535613	58.185715	29.860001	20902	107.25429	5	1	-49607.158	76990.59	700	5688.86	4	-1
178	463.64676	1.7723457	116.27248	26.593014	107356	4.5261331	5	1	-49486.865	76877.393	4037	5688.86	4	-1
179	478.07318	2.3037196	130.7113	37.52372	138425	9.9522905	5	1	-49483.479	76969.628	3689	5688.86	4	-1
180	765.55042	2.0061611	143.24771	70.298447	591702	71.143997	5	1	-49562.169	76995.105	8417	5688.86	4	-1
181	802.69562	1.5975211	196.87772	65.428246	376146.97	72.590019	5	1	-49554.268	76968.015	5749	5688.86	4	-1
182	575.8125	1.6187845	212.50146	59.9272	184396	6.6626582	6	1	-48604.28	77107.012	3077	5689.5	5	-1
183	1294.4961	1.8880303	190.79997	133.6801	878813	5.2718287	6	1	-48517.527	76992.525	6574	5689.5	5	-1
184	394.92719	1.5412371	119.10902	38.834793	172776	4.0795684	6	1	-48586.543	76990.751	4449	5689.5	5	-1
185	563.15167	1.4857446	136.79605	68.859726	453097	4.193161	6	1	-48523.494	77029.129	6580	5689.5	5	-1
186	429.22498	2.2979141	118.02664	36.996052	149982	3.1021214	6	1	-48525.268	76963.661	4054	5689.5	5	-1
187	679.05511	1.5338107	133.62749	64.498009	324296	4.8663483	6	1	-48670.231	76942.699	5028	5689.5	5	-1
188	705.03247	1.9397959	155.29704	71.899078	351946	9.465169	6	1	-48590.574	76935.765	4895	5689.5	5	-1
189	392.9762	1.3657703	182.35828	34.258739	230252.98	3.0861478	6	1	-48667.006	76893.195	6721	5689.5	5	-1
190	453.04495	2.0155039	135.0237	35.66613	132464	3.3944535	6	1	-48640.884	76985.914	3714	5689.5	5	-1
191	322.17615	2.0834401	113.32817	30.901787	167704	3.5575824	6	1	-48692.484	76977.045	5427	5689.5	5	-1
192	450.56442	1.8589744	113.02898	46.842434	350803	4.2100415	6	1	-48619.921	77016.551	7489	5689.5	5	-1
193	849.23145	2.2179089	218.22607	102.36212	1839652	4.9893169	6	1	-48473.99	76990.913	17972	5689.5	5	-1
194	357.20758	1.852459	120.24346	40.683575	208544	3.3464689	6	1	-48557.034	76940.764	5126	5689.5	5	-1
195	495.99884	2.4733846	139.35654	46.239441	158740	4.5715117	6	1	-48608.795	77047.673	3433	5689.5	5	-1
196	429.41217	2.3253636	138.66243	50.080456	197317	3.6540608	6	1	-48544.295	76923.671	3940	5689.5	5	-1
197	435.01291	2.1948345	94.814095	41.61351	325917	3.0265577	6	1	-48551.713	76998.008	7832	5689.5	5	-1
198	694.58087	1.6896552	260.38037	72.024612	219459	6.6659007	6	1	-48697.644	77029.129	3047	5689.5	5	-1
199	332.33679	1.9272052	107.81104	39.112698	208236	3.2948911	6	1	-48705.706	77010.262	5324	5689.5	5	-1
200	285.49966	1.8122186	148.76532	86.591545	260121	4.0625834	6	1	-48690.549	76903.354	3004	5689.5	5	-1
201	690.63208	1.6284761	255.41913	65.615616	175653	5.7616735	6	1	-48681.841	77020.905	2677	5689.5	5	-1
202	482.7388	1.5088594	115.50652	48.487804	170968	4.3737946	6	1	-48673.134	77004.458	3526	5689.5	5	-1
203	292.99948	2.0185312	125.93253	30.744089	178162	3.1026747	7	1	-47708.634	77123.621	5795	5689.91	6	-1
204	726.12439	1.5716366	200.98569	194.93419	1048551	5.4268451	7	1	-47749.753	77108.303	5379	5689.91	6	-1
205	427.71503	2.2321906	108.22424	33.202091	133406	132.97984	7	1	-47685.897	77059.766	4018	5689.91	6	-1
206	370.11539	1.5877274	93.095245	35.132339	188485	119.27306	7	1	-47667.838	77042.996	5365	5689.91	6	-1
207	355.98944	1.5807581	127.84715	28.450911	137361	3.1485088	7	1	-47716.857	77062.024	4828	5689.91	6	-1
208	538.25488	1.6586525	90.386734	56.266941	396907	3.7174652	7	1	-47621.559	77025.904	7054	5689.91	6	-1
209	337.32175	1.6747266	118.42645	65.768135	425191	86.737198	7	1	-47705.731	77001.878	6465	5689.91	6	-1
210	710.24316	2.0027739	135.44385	86.671791	620570	45.046928	7	1	-47561.412	76967.693	7160	5689.91	6	-1
211	409.3735	1.8729497	106.99972	58.625664	209235	3.6859064	7	1	-47683.64	76922.704	3569	5689.91	6	-1
212	328.12555	1.8452363	117.09167	64.455299	426113.97	87.610649	7	1	-47775.069	76903.515	6611	5689.91	6	-1
213	348.29956	2.105887	110.31406	30.62495	154166	4.138061	7	1	-47722.824	76875.78	5034	5689.91	6	-1
214	606.51099	1.8082612	138.64464	88.806252	491809.03	4.4306607	7	1	-47580.118	77077.342	5538	5689.91	6	-1
215	695.87708	1.8976408	114.37424	97.560921	1006536	4.83881	7	1	-47766.522	77049.93	10317	5689.91	6	-1
216	577.15118	1.7709821	121.07396	69.95726	625208.06	42.177464	7	1	-47557.704	77005.425	8937	5689.91	6	-1
217	579.92639	1.8412926	70.761719	44.830849	249663	204.67552	7	1	-47740.077	76984.462	5569	5689.91	6	-1
218	482.4902	1.7011005	91.86055	67.462227	458135.97	3.5949051	7	1	-47643.005	76967.209	6791	5689.91	6	-1
219	450.09366	1.5824842	100.2163	35.217957	127489	3.4751382	7	1	-47788.13	76963.339	3620	5689.91	6	-1
220	583.35992	1.8919458	79.822533	49.521038	248348	225.58963	7	1	-47743.141	76953.825	5015	5689.91	6	-1
221	357.89703	1.6662705	103.77099	51.227825	215413	3.1181927	7	1	-47667.354	76948.504	4205	5689.91	6	-1
222	355.30948	2.0841876	101.48013	31.072041	141471	3.2290797	7	1	-47563.186	76933.508	4553	5689.91	6	-1
223	428.16019	1.6888719	93.304459	37.099438	144762	3.6760635	7	1	-47714.116	76915.77	3902	5689.91	6	-1
224	444.48367	1.7897802	102.23161	38.666668	145580	4.2305446	7	1	-47691.058	76875.458	3765	5689.91	6	-1
225	568.44702	1.7011883	124.47842	59.588783	525871	85.850655	7	1	-47608.659	77110.238	8825	5689.91	6	-1
226	433.17838	2.612355	110.24292	34.502995	126694.99	3.1456971	7	1	-47601.08	76948.342	3672	5689.91	6	-1
227	347.0575	2.0488381	100.01304	30.342751	153595	2.7763729	7	1	-47593.985	76893.195	5062	5689.91	6	-1
228	445.22568	1.7639429	105.14401	42.396557	162506	4.2830682	7	1	-47794.419	77040.255	3833	5689.91	6	-1
229	653.82574	1.8232819	141.86615	62.047436	388479	4.5518289	7	1	-47810.705	76998.652	6261	5689.91	6	-1
