Object ID	Mean Intensity DAPI	Elongation Factor 	Mean Intensity Alexa 488	Mean Intensity Alexa 555	Total Intensity Alexa 555	Mean Intensity Alexa 647	Well 	Position 	X 	Y 	Area 	Z 	Parent Object ID (Well)	Parent Trace ID
23	292.08441	1.609323	171.91219	49.507648	87381	5.3002834	8	1	-16218.259	38827.686	1765	5734.89	7	-1
24	178.13426	2.3986218	112.01965	87.832901	639160	3.8969355	8	1	-16138.44	38739.16	7277	5734.89	7	-1
25	134.24684	1.5934541	130.88525	73.976021	357822	2.8590035	8	1	-16137.795	38971.844	4837	5734.89	7	-1
26	156.64708	1.6814584	170.92604	48.327633	200608	3.4536257	9	1	-15267.949	38864.613	4151	5737.75	8	-1
27	169.89615	1.9524731	113.16382	102.27487	724822	4.084662	9	1	-15204.9	38783.826	7087	5737.75	8	-1
28	292.23602	1.6566236	157.28951	71.099709	147603	4.4219651	9	1	-15291.169	38776.247	2076	5737.75	8	-1
29	294.49435	1.6585028	176.15993	66.541862	141468	4.810442	9	1	-15263.595	38835.588	2126	5737.75	8	-1
30	273.06796	2.1809867	251.17854	86.465622	552083	5.1202817	9	1	-15341.317	38765.444	6385	5737.75	8	-1
31	190.41545	2.1217669	106.96411	115.12358	1578114	3.581923	9	1	-15317.452	38889.284	13708	5737.75	8	-1
32	185.31505	2.2299299	259.20932	51.103039	284184	4.2591262	9	1	-15366.634	38780.924	5561	5737.75	8	-1
33	475.51514	1.4547958	60.02663	72.197426	157246	5.6271811	10	1	-14397.458	38892.67	2178	5738.49	9	-1
34	210.11462	1.8914123	221.16162	99.6707	279975	5.1171236	10	1	-14238.142	38955.719	2809	5738.49	9	-1
35	287.35489	2.169938	169.6252	66.828186	255150.02	5.8868518	10	1	-14222.179	38882.834	3818	5738.49	9	-1
36	348.53903	1.6857916	277.31796	51.147106	187403	6.3286028	10	1	-14467.924	38871.546	3664	5738.49	9	-1
37	275.32422	2.6135826	167.96974	51.660999	233921	5.6992049	10	1	-14275.875	38920.728	4528	5738.49	9	-1
38	218.42899	1.4909025	161.54056	52.430824	142874	5.0300918	10	1	-14306.835	38975.552	2725	5738.49	9	-1
39	257.28992	1.6278671	205.28452	56.969276	263312	5.0157938	10	1	-14298.934	38771.088	4622	5738.49	9	-1
40	165.68837	1.6028734	146.614	67.284119	247000	3.953691	10	1	-14344.084	38741.256	3671	5738.49	9	-1
41	160.23457	1.6603867	100.6048	85.301025	341460	3.7839122	10	1	-14460.184	38769.475	4003	5738.49	9	-1
42	167.29755	1.5080043	103.40732	77.126984	286681	4.2553134	10	1	-14481.952	38770.442	3717	5738.49	9	-1
43	168.33867	1.8270845	175.58572	82.492973	293510	4.3614392	10	1	-14366.981	38969.103	3558	5738.49	9	-1
44	234.22237	1.6615434	186.61247	70.066902	216787	3.4715579	10	1	-14273.94	38867.515	3094	5738.49	9	-1
45	212.82924	1.7061421	202.41441	67.724525	168160	3.9561014	10	1	-14291.032	38865.58	2483	5738.49	9	-1
46	217.04872	1.5329806	212.26201	55.748589	157880	3.6317091	11	1	-13432.796	38720.455	2832	5737.28	10	-1
47	218.52719	1.4544025	181.14539	60.265171	152953	5.3849487	11	1	-13593.401	38813.658	2538	5737.28	10	-1
48	270.87027	1.9377259	134.9191	75.1828	264869	3.9795628	11	1	-13491.169	38796.404	3523	5737.28	10	-1
49	264.09909	1.8146581	147.16716	76.293167	331798.97	4.4394112	11	1	-13469.561	38779.15	4349	5737.28	10	-1
50	209.57465	1.7243092	169.2805	33.841167	106531.99	2.8087676	11	1	-13510.68	38879.609	3148	5737.28	10	-1
51	179.72533	1.6618644	195.23183	65.588272	685791	3.0225708	11	1	-13489.073	38859.614	10456	5737.28	10	-1
52	212.72385	2.4293171	155.50241	55.599998	127046	4.7680526	11	1	-13479.236	38791.889	2285	5737.28	10	-1
53	112.37949	2.2965486	164.77313	51.358692	224797	3.4190085	11	1	-13467.465	38836.071	4377	5737.28	10	-1
54	202.00975	1.4772875	201.49724	54.289894	167050	4.8267794	13	1	-11764.054	38818.495	3077	5737.05	12	-1
55	275.08148	2.9197965	138.06226	59.024563	242709	4.6639104	13	1	-11730.675	38789.309	4112	5737.05	12	-1
56	182.82236	1.96899	70.064758	50.251575	175378	4.5925503	13	1	-11653.436	38700.621	3490	5737.05	12	-1
57	168.41208	1.4083868	157.42934	42.872978	158973	3.7764294	13	1	-11617.155	38809.143	3708	5737.05	12	-1
58	184.46294	2.1793846	134.12416	51.272575	367932	3.8680322	13	1	-11696.974	38844.295	7176	5737.05	12	-1
59	107.36847	2.0888552	103.08421	24.060471	140850	3.1638196	13	1	-11595.064	38911.214	5854	5737.05	12	-1
60	116.73792	2.491423	118.07258	28.218334	141910	3.2211175	13	1	-11700.521	38743.997	5029	5737.05	12	-1
61	253.06712	2.0995671	128.13168	60.313271	234498	4.250257	14	1	-10696.515	38773.184	3888	5738.09	13	-1
62	164.46889	1.505304	150.19214	47.75267	183418	4.1877117	14	1	-10775.366	38788.825	3841	5738.09	13	-1
63	208.95839	2.0489446	162.30457	65.487976	212443	4.7487669	14	1	-10638.304	38861.065	3244	5738.09	13	-1
64	218.05807	1.532723	133.09668	58.75948	171989	3.4957294	14	1	-10668.135	38823.171	2927	5738.09	13	-1
65	179.65353	1.8614592	145.31604	72.209389	515214	4.0162578	14	1	-10801.166	38946.85	7135	5738.09	13	-1
66	202.55225	1.5247744	138.40874	83.497055	552166	4.2611523	14	1	-10670.876	38739.16	6613	5738.09	13	-1
67	140.70891	1.8577366	120.74097	59.170177	306324	3.754298	14	1	-10759.886	38864.451	5177	5738.09	13	-1
68	166.88008	1.5006595	106.94918	62.718742	233251	3.7090616	14	1	-10740.052	38855.099	3719	5738.09	13	-1
69	185.05518	1.8141593	172.52562	51.706081	183660	4.6385136	14	1	-10829.385	38782.052	3552	5738.09	13	-1
70	172.5482	2.0200605	172.50208	71.288757	428089	3.7024148	14	1	-10867.118	38845.746	6005	5738.09	13	-1
71	160.34694	1.6951324	154.95282	62.726921	275183	4.2263508	20	1	-5505.495	38785.761	4387	5737.78	19	-1
72	184.26817	1.6127154	275.41983	77.297935	329753	3.4578059	20	1	-5251.5262	38775.28	4266	5737.78	19	-1
73	184.34575	1.5680955	196.36043	52.025551	191402	4.0331612	20	1	-5289.9038	38751.576	3679	5737.78	19	-1
74	227.12381	1.4824225	323.51901	94.527016	318367	4.7553444	20	1	-5301.8363	38726.26	3368	5737.78	19	-1
75	226.16084	1.5051713	212.33475	50.305058	154185	3.6104405	20	1	-5219.5988	38973.134	3065	5737.78	19	-1
76	160.95482	1.8904236	150.65382	60.419449	307535	3.2742631	20	1	-5525.3287	38708.2	5090	5737.78	19	-1
77	232.34082	1.6566907	196.13866	98.510612	626626	3.7039773	40	1	-5199.6038	37949.455	6361	5739.82	39	-1
78	262.89053	1.8551037	193.61006	67.91185	407539	4.6145644	40	1	-5263.62	37833.355	6001	5739.82	39	-1
79	168.04506	1.9656279	114.61747	51.929657	225894.02	4.5	40	1	-5433.0937	38053.945	4350	5739.82	39	-1
80	204.40463	1.7887957	143.26353	101.04369	492689	4.1150532	40	1	-5373.1088	37942.844	4876	5739.82	39	-1
81	262.66525	1.6040658	170.88214	77.310875	398151	5.0159225	40	1	-5279.1	37867.54	5150	5739.82	39	-1
82	323.26303	1.7449956	236.74835	74.505257	340191	4.8703461	40	1	-5426.4825	37951.713	4566	5739.82	39	-1
83	279.15533	2.8236066	190.72934	43.961468	331997	4.3871822	40	1	-5461.9575	38043.948	7552	5739.82	39	-1
84	151.99318	1.7670251	80.613159	58.788525	293002	4.0038123	40	1	-5392.7812	38026.371	4984	5739.82	39	-1
85	247.69279	2.4332561	174.70369	29.227541	158121	3.5608134	40	1	-5253.3	37971.546	5410	5739.82	39	-1
86	351.96759	1.9693829	238.25533	107.57108	444914	4.5258703	40	1	-5407.7775	38072.811	4136	5739.82	39	-1
87	186.77731	1.8368758	156.14488	58.773384	224338	4.1865339	40	1	-5271.0375	38029.919	3817	5739.82	39	-1
88	260.00378	1.5613317	210.02211	61.460445	341843	3.1916578	40	1	-5323.1213	37845.933	5562	5739.82	39	-1
89	202.08763	1.8576704	141.11563	54.723278	676325	3.9732988	37	1	-8130.5138	37941.876	12359	5737.96	36	-1
90	301.43668	2.0180101	173.87083	132.66486	585450	6.4038072	37	1	-8043.9225	37958.162	4413	5737.96	36	-1
91	174.46307	1.8067827	123.42284	44.031273	643429	2.9731746	37	1	-8111.6475	37874.151	14613	5737.96	36	-1
92	280.00616	1.9052227	155.87741	67.285576	491252	4.5308862	37	1	-8152.7662	38041.851	7301	5737.96	36	-1
93	138.31155	2.4218529	89.513069	47.944561	966897.94	2.9893887	37	1	-8024.7338	38037.336	20167	5737.96	36	-1
94	98.763	1.781877	129.84265	27.215864	83716	3.2009103	37	1	-7932.4987	37980.415	3076	5737.96	36	-1
95	134.42529	2.1378796	100.25037	46.692566	248777.98	3.6171172	31	1	-13513.421	37963.806	5328	5739.22	30	-1
96	234.06723	2.0031299	242.56142	44.744579	142422	4.7781968	31	1	-13393.129	37828.84	3183	5739.22	30	-1
97	279.14642	2.5989247	181.91289	56.681076	260903	5.3026285	31	1	-13312.504	37838.999	4603	5739.22	30	-1
98	304.88419	1.4842958	125.92826	74.054314	289034	5.3448629	31	1	-13509.712	38078.939	3903	5739.22	30	-1
99	185.99974	2.6411795	132.37822	40.587597	153137	4.1091971	31	1	-13491.975	38037.981	3773	5739.22	30	-1
100	434.82336	1.5991333	292.84048	35.520794	155439	3.7253199	31	1	-13369.747	38008.311	4376	5739.22	30	-1
101	246.61308	1.6151593	117.11421	72.395988	415191	4.1942458	31	1	-13339.916	37991.219	5735	5739.22	30	-1
102	291.93265	2.0651852	123.48217	76.318802	250401.98	3.6677842	31	1	-13364.104	37989.606	3281	5739.22	30	-1
103	252.222	2.3570418	193.99451	68.747917	338171	5.4468389	29	1	-15173.456	38059.105	4919	5737.94	28	-1
104	282.59616	1.5352503	203.18546	82.962135	387847.97	5.141818	29	1	-15200.708	37907.046	4675	5737.94	28	-1
105	318.7421	1.6076759	358.64182	41.762077	194486	6.7741036	29	1	-15317.13	37878.505	4657	5737.94	28	-1
106	246.38878	1.4856482	193.985	87.958511	451579	6.5981688	29	1	-15258.435	38041.368	5134	5737.94	28	-1
107	193.1474	1.7989388	145.62683	72.562004	257449.98	3.8241262	29	1	-15115.084	37987.671	3548	5737.94	28	-1
108	264.34174	1.7248651	104.74043	62.357357	123717	6.4269152	29	1	-15260.209	37843.675	1984	5737.94	28	-1
109	324.14124	1.5048268	307.2796	58.18182	101760	7.0440249	29	1	-15216.833	37769.823	1749	5737.94	28	-1
110	155.48116	1.6454942	178.89198	73.192184	365229	31.845091	29	1	-15213.124	37970.095	4990	5737.94	28	-1
111	163.88196	1.9889145	175.59315	60.883667	286275	37.380478	29	1	-15157.331	37951.229	4702	5737.94	28	-1
112	209.50449	2.0203571	124.3101	46.152355	128442.01	4.1685233	28	1	-16262.119	38048.946	2783	5737.78	27	-1
113	218.32399	1.4342969	113.79112	59.673271	698774	4.0361228	28	1	-16209.551	37872.378	11710	5737.78	27	-1
114	343.5607	1.6342842	225.32602	70.861786	261479.98	6.4013548	28	1	-16210.519	38015.084	3690	5737.78	27	-1
115	363.71274	1.7345022	141.56497	74.429298	116854	6.7503185	28	1	-16051.849	38059.589	1570	5737.78	27	-1
116	295.79306	1.5151086	117.69009	60.643406	126017	6.1944175	28	1	-16043.786	38048.14	2078	5737.78	27	-1
117	195.87099	1.6507806	61.4533	80.923782	974726.94	4.3590703	28	1	-16178.269	38042.335	12045	5737.78	27	-1
118	172.18117	1.8737397	186.51859	48.606083	417186	3.7235231	28	1	-16069.425	37888.986	8583	5737.78	27	-1
119	227.26537	2.0323498	219.13951	69.090614	192141	5.7116146	26	1	-18101.947	37933.169	2781	5736.84	25	-1
120	186.39818	1.9118638	151.60368	42.034195	248295.98	3.3959708	26	1	-18025.838	37836.902	5907	5736.84	25	-1
121	167.71362	1.5867822	146.03067	53.288593	410109	4.3634357	26	1	-17955.21	37817.391	7696	5736.84	25	-1
122	185.75896	2.1555024	135.47156	61.483902	204311	4.5224195	26	1	-18038.254	37953.164	3323	5736.84	25	-1
123	186.49976	2.0039229	123.11525	45.590107	276504	4.1150866	26	1	-17946.18	37858.671	6065	5736.84	25	-1
124	133.16983	2.0808462	154.51198	49.733929	261501	2.7525675	26	1	-17871.844	37902.692	5258	5736.84	25	-1
125	133.75407	2.2391684	156.52623	51.242977	260878	3.5739541	26	1	-17867.974	37874.312	5091	5736.84	25	-1
126	354.83209	1.5177784	445.3627	62.98315	213072	5.5240912	25	1	-18715.729	37971.224	3383	5736.4	24	-1
127	245.47672	1.8798012	118.7746	60.256531	265189	4.3508291	25	1	-18674.126	37913.658	4401	5736.4	24	-1
128	187.58568	2.0582348	91.886887	45.973476	150793	4.0524392	25	1	-18778.616	37869.959	3280	5736.4	24	-1
129	256.58591	1.5399274	172.48041	64.939835	284956	4.7146764	25	1	-18913.744	37853.027	4388	5736.4	24	-1
130	359.75571	1.8695447	197.55785	72.752235	293046	4.4297419	25	1	-18700.894	38007.021	4028	5736.4	24	-1
131	360.37781	1.4022989	221.54514	85.645195	148937	6.7412305	25	1	-18652.035	37999.765	1739	5736.4	24	-1
132	376.85605	1.4446418	175.77251	74.138031	125145	5.2831755	25	1	-18940.673	37973.965	1688	5736.4	24	-1
133	204.20677	2.0207535	89.483223	42.122723	131802	3.4841802	25	1	-18784.099	37946.23	3129	5736.4	24	-1
134	287.06479	1.8997467	173.17307	71.556694	335744	4.0856776	25	1	-18780.713	37994.283	4692	5736.4	24	-1
135	279.23508	2.3722944	208.93687	75.182846	172695	5.2468438	25	1	-18673.159	37996.379	2297	5736.4	24	-1
136	387.30878	2.8579503	162.0787	67.079544	320438.97	5.401298	25	1	-18859.564	37815.618	4777	5736.4	24	-1
137	208.83995	1.7058739	84.406105	35.730431	244681.98	2.7177279	25	1	-18844.568	37858.026	6848	5736.4	24	-1
138	204.51161	2.3626203	102.49976	39.303967	238692.98	3.6759427	24	1	-19657.493	38005.893	6073	5735.29	23	-1
139	500.63547	1.672233	304.87094	93.925926	240920	8.1360626	24	1	-19736.989	37918.334	2565	5735.29	23	-1
140	330.6597	1.549505	242.13959	84.499252	170097	6.8574266	24	1	-19920.814	37875.119	2013	5735.29	23	-1
141	194.65012	1.7795043	141.27094	70.083763	378172	60.709599	24	1	-19644.592	37867.217	5396	5735.29	23	-1
142	320.49243	1.9849659	140.44666	64.102455	271538	4.9185553	24	1	-19710.221	37913.335	4236	5735.29	23	-1
143	191.38242	1.5059437	157.53604	54.955383	336272	88.372444	23	1	-20685.525	38068.296	6119	5735.16	22	-1
144	400.41074	1.8199574	191.95546	91.090179	249496	7.928441	23	1	-20721.967	37997.507	2739	5735.16	22	-1
145	141.71928	1.6639238	114.87888	41.165035	189318	3.2011306	23	1	-20615.381	38053.461	4599	5735.16	22	-1
146	231.65013	1.7219644	195.20457	53.993801	139358	3.8206122	23	1	-20728.417	38025.243	2581	5735.16	22	-1
147	171.44739	1.765004	142.47711	46.599998	174051	3.9627845	23	1	-20645.696	37988.639	3735	5735.16	22	-1
148	216.0204	2.6023718	185.69997	70.008797	199035.02	4.2852621	23	1	-20761.796	37937.845	2843	5735.16	22	-1
149	235.38611	1.4515659	207.65797	57.554371	156663	5.9342394	23	1	-20745.349	37899.79	2722	5735.16	22	-1
150	206.49628	1.6479209	123.20103	52.136353	566670	3.0264974	23	1	-20690.201	37964.613	10869	5735.16	22	-1
151	107.65511	1.6562633	112.38213	29.871904	138755	3.0200214	23	1	-20560.234	37986.543	4645	5735.16	22	-1
152	118.51082	2.3382027	104.2141	38.276016	205236	2.8808281	23	1	-20568.135	37953.003	5362	5735.16	22	-1
153	220.07854	3.6724621	186.07555	58.611217	391816	3.9688857	22	1	-21408.472	37871.571	6685	5735.24	21	-1
154	270.29526	1.4745258	156.66667	61.216873	164000	4.1101155	22	1	-21611.325	37878.183	2679	5735.24	21	-1
155	190.75935	1.4218571	146.22449	65.039268	450527	3.0236754	22	1	-21582.139	38057.17	6927	5735.24	21	-1
156	200.09244	1.8839009	172.31204	78.91098	254409	4.4968982	22	1	-21448.301	37994.121	3224	5735.24	21	-1
157	203.44865	1.7901197	124.65926	69.286461	224696	4.594511	22	1	-21491.194	37842.869	3243	5735.24	21	-1
158	311.08237	1.5032435	141.90036	112.83961	443911	3.1512456	22	1	-21538.118	38026.21	3934	5735.24	21	-1
159	380.84412	1.5847735	251.99429	85.886406	180705	6.2903991	22	1	-21646.639	37964.129	2104	5735.24	21	-1
160	346.9574	1.591543	424.65277	79.526337	173606	7.4539623	22	1	-21642.93	37950.906	2183	5735.24	21	-1
161	183.16446	1.9074944	180.21027	56.509636	225756	4.414268	22	1	-21676.47	37790.785	3995	5735.24	21	-1
162	197.40625	1.8183435	194.86705	69.122086	261005	4.6257944	22	1	-21659.539	37774.499	3776	5735.24	21	-1
163	148.90546	5.019364	233.91556	8.3360386	38004	2.6576004	22	1	-21524.089	37984.769	4559	5735.24	21	-1
164	540.05615	1.4877415	324.27316	278.21402	738380	9.3123589	21	1	-22364.265	37863.509	2654	5734.96	20	-1
165	223.38083	1.843592	128.29544	87.218002	493305.03	4.5129066	21	1	-22419.735	37870.442	5656	5734.96	20	-1
166	256.03989	1.5966067	153.09195	78.569977	309330	14.005588	21	1	-22627.264	37829.324	3937	5734.96	20	-1
167	194.0062	2.5311018	116.77821	49.473404	175779	3.8789756	21	1	-22376.681	37925.429	3553	5734.96	20	-1
168	177.20239	1.6584042	119.71384	43.280907	181347	4.1484485	21	1	-22472.303	37800.46	4190	5734.96	20	-1
169	155.42038	1.6087648	119.89669	52.145882	226626	3.7940636	21	1	-22373.94	38020.082	4346	5734.96	20	-1
170	257.48596	2.0123004	123.05154	55.79213	256588	45.985214	21	1	-22501.811	37822.551	4599	5734.96	20	-1
171	265.02573	1.5790536	180.36894	82.506805	436296	5.5395236	21	1	-22482.461	37995.089	5288	5734.96	20	-1
172	195.4348	2.0495575	163.95432	74.247803	245388.98	5.0804839	21	1	-22381.035	38053.622	3305	5734.96	20	-1
173	187.91777	1.6398196	153.08514	61.41761	189719	4.3952737	41	1	-22491.814	37150.559	3089	5735.37	40	-1
174	224.9899	1.586882	178.66995	54.636677	221661	4.9938378	41	1	-22328.467	37120.889	4057	5735.37	40	-1
175	203.71349	1.5329738	152.97569	74.415421	303094	3.9312546	41	1	-22458.435	37029.621	4073	5735.37	40	-1
176	253.17378	1.6783048	149.72459	81.400436	337242	4.0651703	41	1	-22345.237	37026.719	4143	5735.37	40	-1
177	262.68045	1.6689781	234.88739	55.623768	152131	5.7096891	41	1	-22608.881	36989.954	2735	5735.37	40	-1
178	227.80473	1.625456	154.16388	66.596413	163361	5.8295965	41	1	-22461.015	36990.276	2453	5735.37	40	-1
179	202.83652	1.5711054	188.50502	45.189381	139590	4.3386211	41	1	-22334.111	36962.541	3089	5735.37	40	-1
180	350.29385	2.4284068	142.30124	59.38541	201079	4.2014174	41	1	-22431.184	37123.308	3386	5735.37	40	-1
181	230.05367	2.7392611	151.56227	43.508614	242430	4.1410623	41	1	-22418.123	36962.702	5572	5735.37	40	-1
182	288.83591	2.2762629	145.0284	60.807953	278318	4.528512	41	1	-22396.838	37072.353	4577	5735.37	40	-1
183	236.79782	1.4387943	159.05913	54.905636	236808	4.0368652	41	1	-22390.388	37096.863	4313	5735.37	40	-1
184	276.76486	1.5638996	112.85947	54.528816	237473	18.147417	41	1	-22536.803	37013.496	4355	5735.37	40	-1
185	162.16132	2.3314491	132.70041	52.249092	201786	5.4471774	41	1	-22346.366	37085.575	3862	5735.37	40	-1
186	162.15115	1.6493475	151.52032	49.205288	197264	3.7518084	41	1	-22457.306	37112.181	4009	5735.37	40	-1
187	210.19936	2.1096224	144.53261	51.489632	476794	3.6682506	41	1	-22501.972	36920.132	9260	5735.37	40	-1
188	321.50885	1.8914688	128.32436	65.691475	248905	4.7849035	43	1	-20528.467	37105.086	3789	5736.17	42	-1
189	199.64543	1.7300042	125.54322	59.483547	426616	4.0507531	43	1	-20638.601	37030.266	7172	5736.17	42	-1
190	243.51266	1.8906031	144.87376	61.558369	175072	4.1923347	43	1	-20819.685	37012.851	2844	5736.17	42	-1
191	200.64305	1.785778	137.73862	116.73296	392106	4.6576362	43	1	-20661.982	36951.092	3359	5736.17	42	-1
192	267.92151	1.5181203	193.61394	60.944221	152970	3.9470119	43	1	-20639.569	37137.014	2510	5736.17	42	-1
193	246.43237	1.6982915	158.59607	68.096245	186788	5.1031718	43	1	-20707.294	37119.115	2743	5736.17	42	-1
194	257.70151	1.9192029	161.32581	60.539135	166301	4.3105206	43	1	-20503.151	37076.223	2747	5736.17	42	-1
195	354.69379	1.6757106	210.11372	122.71088	473664	4.5054402	43	1	-20554.429	37052.519	3860	5736.17	42	-1
196	311.10745	1.6081708	238.23953	72.76651	156448	6.2372093	43	1	-20476.222	37028.331	2150	5736.17	42	-1
197	348.65366	3.0279056	118.38971	74.938423	259212	5.2648163	43	1	-20624.572	37176.842	3459	5736.17	42	-1
198	435.87262	1.9260313	210.62334	118.87695	412503	5.3504324	43	1	-20580.068	36948.029	3470	5736.17	42	-1
199	476.67651	1.7681354	220.58368	129.95207	474455	5.6885786	43	1	-20568.135	36934.645	3651	5736.17	42	-1
200	190.09744	1.633258	118.92954	45.233238	159221	3.8894887	43	1	-20712.292	36972.7	3520	5736.17	42	-1
201	179.31978	2.1005146	168.1022	58.609982	342927	3.9832506	43	1	-20541.368	36933.033	5851	5736.17	42	-1
202	406.55713	1.5709437	174.64761	81.099998	119217	5.9659863	44	1	-19753.275	36928.195	1470	5735.88	43	-1
203	440.72195	1.4652443	244.65175	102.66552	149173	8.2140398	44	1	-19784.557	37073.32	1453	5735.88	43	-1
204	323.37598	1.7571059	164.81279	75.550606	144075	4.5610909	44	1	-19747.309	36955.285	1907	5735.88	43	-1
205	351.59668	2.5022328	284.88818	64.756058	213694.98	8.0403032	44	1	-19777.14	37059.614	3300	5735.88	43	-1
206	149.23041	1.6506688	163.36563	55.098339	347946	39.780365	44	1	-19798.586	36965.766	6315	5735.88	43	-1
207	139.11533	1.8120366	171.10622	46.546642	316843	37.630821	44	1	-19622.824	37069.772	6807	5735.88	43	-1
208	216.64981	1.9851643	131.07874	51.6922	145100	4.0986819	45	1	-18671.062	37017.205	2807	5736.29	44	-1
209	188.98586	1.464134	106.77711	96.273453	1538161	5.5359578	45	1	-18752.333	37023.332	15977	5736.29	44	-1
210	257.83743	1.7270723	159.40535	55.522423	251350.02	4.5153522	45	1	-18927.772	37011.239	4527	5736.29	44	-1
211	454.76712	1.4135394	164.74355	81.294769	110317	5.1238027	45	1	-18692.67	36969.959	1357	5736.29	44	-1
212	419.7525	1.4395766	404.25104	75.307014	255592	6.6602831	45	1	-18797.644	36904.975	3394	5736.29	44	-1
213	282.64981	1.6952915	153.42741	71.988762	294578	4.4760509	47	1	-17116.162	37169.909	4092	5737.16	46	-1
214	144.52356	2.3388878	131.08662	41.103951	194545	3.1724064	47	1	-17042.471	37129.113	4733	5737.16	46	-1
215	375.1376	1.9954194	223.57983	115.14937	391623	3.9197295	47	1	-17007.641	37167.651	3401	5737.16	46	-1
216	229.88258	2.1749765	144.47371	100.23389	524123	3.4339261	48	1	-16018.792	37006.562	5229	5735.88	47	-1
217	209.86259	1.8260738	125.62077	115.74619	1130493	3.3302958	48	1	-16197.296	36976.247	9767	5735.88	47	-1
218	144.55553	1.8060336	126.38529	119.60934	557858	4.2557888	48	1	-16150.856	36956.091	4664	5735.88	47	-1
219	150.1673	1.7721043	158.79929	62.058144	278579	31.180441	48	1	-16029.112	37076.868	4489	5735.88	47	-1
220	145.49579	1.7448244	172.91605	58.65131	250793	3.9204865	48	1	-16071.683	37138.143	4276	5735.88	47	-1
221	151.76271	1.5152358	119.94218	99.7864	745604	2.839802	48	1	-16174.882	36940.128	7472	5735.88	47	-1
222	175.8763	1.9033949	206.67145	54.430336	216034	4.457294	49	1	-15113.31	37078.319	3969	5738.34	48	-1
223	191.21494	1.487277	180.72566	67.030289	227970.02	4.9353132	49	1	-15193.935	37079.931	3401	5738.34	48	-1
224	185.36516	1.3640704	151.99316	59.243847	433191	3.5363786	49	1	-15315.679	37020.753	7312	5738.34	48	-1
225	272.92368	1.4884459	237.97546	63.007725	138680	4.2348933	49	1	-15121.05	37010.916	2201	5738.34	48	-1
226	380.01025	1.4755777	141.03775	98.106529	335230	5.0038047	49	1	-15177.165	36945.771	3417	5738.34	48	-1
227	301.28543	1.5469322	101.59328	77.039352	332810	4.0486112	49	1	-15272.464	36931.743	4320	5738.34	48	-1
