Object ID	Mean Intensity DAPI	Elongation Factor 	Mean Intensity Alexa 488	Mean Intensity Alexa 555	Total Intensity Alexa 555	Mean Intensity Alexa 647	Well 	Position 	X 	Y 	Area 	Z 	Parent Object ID (Well)	Parent Trace ID
44	304.13803	1.3528043	81.865089	55.465038	213374	104.29062	5	1	-80025.335	77043.992	3847	5696.48	4	-1
45	351.85226	1.4739659	225.91321	59.970257	122999	7.0482693	5	1	-80065.97	76871.777	2051	5696.48	4	-1
46	224.39445	1.9208038	169.37001	70.568573	236687	4.3774595	5	1	-80187.23	76849.848	3354	5696.48	4	-1
47	230.48439	1.7220639	99.552261	39.122372	122766	3.614404	5	1	-79992.601	76981.428	3138	5696.48	4	-1
48	220.06264	2.2852921	120.57877	47.610779	206726	4.6073236	5	1	-80053.715	76919.508	4342	5696.48	4	-1
49	241.68701	2.2795928	135.23267	50.133213	301451	3.4638283	5	1	-80240.281	76887.096	6013	5696.48	4	-1
50	190.21104	2.0974851	115.98896	44.254139	168387	3.9650459	5	1	-80200.13	76925.635	3805	5696.48	4	-1
51	298.05026	1.6010804	121.64905	53.306759	246064	3.6117852	5	1	-80140.79	76918.379	4616	5696.48	4	-1
52	272.96545	1.5582929	107.12187	45.341206	228429	3.6889639	5	1	-80147.24	76897.255	5038	5696.48	4	-1
53	334.54584	2.0350638	168.52257	60.737801	133198	6.3132696	6	1	-79351.891	77009.807	2193	5696.08	5	-1
54	252.06775	2.5500575	136.49413	47.203106	325371	5.0314813	6	1	-79241.919	76972.559	6893	5696.08	5	-1
55	420.74844	2.160203	227.66339	66.29953	182390	5.8978553	6	1	-79343.506	76867.746	2751	5696.08	5	-1
56	396.07172	1.7776149	198.17696	81.049049	307338	5.8264766	6	1	-79310.289	76863.393	3792	5696.08	5	-1
57	404.02859	1.684294	194.70816	84.756355	160020	6.4263773	6	1	-79338.508	76850.654	1888	5696.08	5	-1
58	414.16702	1.5612821	198.4265	71.407791	274920	5.8441558	6	1	-79219.182	76833.239	3850	5696.08	5	-1
