Object ID	Mean Intensity DAPI	Elongation Factor 	Mean Intensity Alexa 488	Mean Intensity Alexa 555	Total Intensity Alexa 555	Mean Intensity Alexa 647	Well 	Position 	X 	Y 	Area 	Z 	Parent Object ID (Well)	Parent Trace ID
59	211.7757	1.7950689	99.291946	50.066177	341952	4.2377744	9	1	-76499.811	38842.785	6830	5716.78	8	-1
60	301.56555	1.4519591	153.84581	52.673782	209747	4.8513308	9	1	-76540.93	38709.754	3982	5716.78	8	-1
61	225.54909	2.1957496	172.30502	63.715736	432821	4.0571175	9	1	-76697.988	38725.395	6793	5716.78	8	-1
62	188.78229	2.7716327	154.2859	35.698254	132976	3.7154362	9	1	-76682.185	38848.106	3725	5716.78	8	-1
63	260.24738	1.8576026	139.22266	65.539299	379407	3.9568148	9	1	-76432.409	38727.814	5789	5716.78	8	-1
64	335.69128	3.1191432	166.48993	39.908726	29732	7.7154365	9	1	-76473.044	38827.144	745	5716.78	8	-1
65	194.49803	2.0526723	133.32715	29.180347	73943	3.6902132	9	1	-76570.761	38761.354	2534	5716.78	8	-1
66	194.99255	1.6720099	131.89951	25.349049	61294	3.7750206	9	1	-76574.309	38745.713	2418	5716.78	8	-1
67	155.0218	1.4849462	94.066277	40.632126	188208	4.0304403	9	1	-76449.985	38834.723	4632	5716.78	8	-1
68	193.2225	1.8705281	124.05529	79.346992	410462	4.3802438	9	1	-76562.699	38850.041	5173	5716.78	8	-1
69	181.05797	1.6638079	133.86913	78.720741	215931	4.4156032	9	1	-76551.089	38838.754	2743	5716.78	8	-1
70	304.2764	2.5667557	220.97778	39.517361	56905	7.5625	9	1	-76469.98	38831.014	1440	5716.78	8	-1
71	211.6284	1.6458136	125.75999	51.681992	163005	4.5500951	10	1	-75618.678	38863.103	3154	5716.12	9	-1
72	177.84639	1.791601	113.22296	36.678009	253335.02	3.6601999	10	1	-75624.321	38662.83	6907	5716.12	9	-1
73	282.30576	1.7082746	187.49919	69.395592	342953	4.7377582	10	1	-75592.878	38827.789	4942	5716.12	9	-1
74	225.2076	1.8144699	102.45787	54.25708	151323	4.4804587	10	1	-75629.32	38775.382	2789	5716.12	9	-1
75	220.74902	1.4820379	146.68193	50.974148	155777	4.5265055	10	1	-75636.576	38713.301	3056	5716.12	9	-1
76	307.36182	1.8722741	141.1972	60.765388	251751	5.1397538	10	1	-75773.477	38610.101	4143	5716.12	9	-1
77	211.2811	1.6545342	145.53738	45.156376	145539	4.2606268	10	1	-75672.212	38815.372	3223	5716.12	9	-1
78	145.64035	2.1237961	106.05708	38.47298	190095	3.511435	10	1	-75549.501	38689.92	4941	5716.12	9	-1
79	156.8038	1.9573272	91.449158	30.383369	181966	4.0697947	10	1	-75600.779	38744.584	5989	5716.12	9	-1
80	214.7903	1.4926183	108.24905	55.327003	364107	3.8573165	10	1	-75787.506	38774.415	6581	5716.12	9	-1
81	73.954384	3.109134	213.87875	22.789915	18984	5.1524611	10	1	-75599.327	38845.043	833	5716.12	9	-1
82	267.4213	1.89634	193.8916	44.423748	180316	37.177135	11	1	-74747.38	38743.616	4059	5715.39	10	-1
83	363.1662	1.64801	127.65448	26.263355	84069	4.8319273	11	1	-74718.516	38685.405	3201	5715.39	10	-1
84	219.468	1.6568505	238.52168	25.970947	123362	4.7181053	11	1	-74858.481	38701.53	4750	5715.39	10	-1
85	276.25491	1.6686795	203.1004	51.128689	124754	5.2532787	11	1	-74828.811	38782.316	2440	5715.39	10	-1
86	292.41541	2.0528185	204.18857	51.454994	114333	5.4644465	11	1	-74831.391	38768.126	2222	5715.39	10	-1
87	350.34396	1.5234581	238.63814	73.168907	130826.01	4.9026847	11	1	-74887.506	38762.16	1788	5715.39	10	-1
88	297.89026	1.640481	164.65315	55.741604	136121	4.7743654	11	1	-74900.084	38754.42	2442	5715.39	10	-1
89	193.36194	1.888437	110.42251	34.571854	116438	5.2393112	11	1	-74729.481	38630.419	3368	5715.39	10	-1
90	197.87714	1.7584605	108.54985	35.396778	105447	3.9029875	11	1	-74708.196	38627.839	2979	5715.39	10	-1
91	159.43817	1.5235374	133.48706	46.214592	303445	16.280993	11	1	-74755.281	38667.668	6566	5715.39	10	-1
92	221.7541	1.7402251	157.63269	67.624207	350361	4.1281605	13	1	-73093.956	38692.984	5181	5714.5	12	-1
93	234.627	1.9264193	232.15508	36.021061	112890.01	4.6742182	13	1	-72814.51	38745.874	3134	5714.5	12	-1
94	281.53244	2.0192616	237.88332	43.394531	106360	6.5838432	13	1	-73017.846	38591.558	2451	5714.5	12	-1
95	467.51938	2.2169241	171.73895	68.596191	100905	25.121685	13	1	-72950.605	38735.393	1471	5714.5	12	-1
96	247.33609	1.5526857	107.88315	55.889809	243456	196.52457	13	1	-72932.223	38741.359	4356	5714.5	12	-1
97	365.92685	1.7882977	83.686951	53.406441	329945	5.4158301	14	1	-72158.643	38785.864	6178	5716.12	13	-1
98	249.44109	1.6692845	124.81691	55.363556	126395	6.0753393	14	1	-72141.389	38835.851	2283	5716.12	13	-1
99	391.92642	2.3234355	98.747131	54.453941	384826	3.9695768	14	1	-71996.586	38715.236	7067	5716.12	13	-1
100	352.81372	2.2371936	104.01906	60.18676	619081	3.8838227	14	1	-72033.674	38737.327	10286	5716.12	13	-1
101	278.07947	4.2391304	92.214127	53.611481	48572	4.514349	14	1	-72011.583	38692.661	906	5716.12	13	-1
102	401.93719	2.4568444	91.480812	73.246338	104962	4.3035588	14	1	-72030.932	38716.526	1433	5716.12	13	-1
103	257.62378	2.378979	130.99754	79.993263	130549.01	3.3216913	14	1	-72143.807	38871.971	1632	5716.12	13	-1
104	298.20834	2.382716	82.715057	45.700268	34001	3.0537634	14	1	-72041.898	38705.561	744	5716.12	13	-1
105	241.36212	2.5178804	180.32338	49.879185	151932	4.1175313	16	1	-70200.617	38617.68	3046	5715.05	15	-1
106	219.66901	1.4443603	119.36905	63.378937	416463	3.7277431	16	1	-70193.2	38700.562	6571	5715.05	15	-1
107	289.53589	1.5092251	176.97731	71.465347	173232	4.8816009	16	1	-70113.542	38839.882	2424	5715.05	15	-1
108	315.98621	1.4582403	195.32567	65.852806	143164	4.8574057	16	1	-70104.029	38822.306	2174	5715.05	15	-1
109	268.72205	2.1680782	171.24112	64.053619	194723	5.2335525	16	1	-70383.798	38800.86	3040	5715.05	15	-1
110	221.18185	1.7127453	125.65059	61.221149	342716	4.944623	16	1	-70139.504	38674.762	5598	5715.05	15	-1
111	201.71817	1.7244393	94.736023	42.326603	144630	4.5124378	17	1	-69400.109	38871.649	3417	5714.94	16	-1
112	288.46765	1.7968417	149.31332	49.240463	114878	4.6335192	17	1	-69492.989	38843.753	2333	5714.94	16	-1
113	255.79076	1.9949911	162.18814	57.986534	159347	4.7496362	17	1	-69468.64	38726.363	2748	5714.94	16	-1
114	243.9823	1.4382525	143.68137	43.229088	124543	4.2065253	17	1	-69501.535	38764.095	2881	5714.94	16	-1
115	304.90848	1.6702477	106.18301	57.872608	193526	5.4336123	17	1	-69383.5	38671.86	3344	5714.94	16	-1
116	242.11766	1.6817959	165.92972	57.030148	331060	3.9652023	17	1	-69433.004	38811.503	5805	5714.94	16	-1
117	306.51041	1.6929865	140.2086	53.263481	112599	5.3306527	17	1	-69330.771	38850.525	2114	5714.94	16	-1
118	228.50427	1.7035066	87.312004	46.67646	295462	3.5096366	17	1	-69301.262	38675.891	6330	5714.94	16	-1
119	312.28012	1.5693202	152.8755	45.922871	101811.01	5.3870096	17	1	-69289.975	38857.942	2217	5714.94	16	-1
120	248.27635	1.5033135	161.50981	49.241768	148070	4.4319921	17	1	-69348.831	38736.844	3007	5714.94	16	-1
121	233.77129	1.731821	149.25838	46.169697	144742	4.1492825	17	1	-69330.771	38735.715	3135	5714.94	16	-1
122	257.4144	1.8544639	62.6646	33.662533	81396.008	4.6778331	17	1	-69300.134	38808.923	2418	5714.94	16	-1
123	256.8121	2.1453559	136.76266	34.319313	111778	4.9610071	17	1	-69230.151	38823.757	3257	5714.94	16	-1
124	221.25655	1.6195827	130.88626	32.925362	101903.99	3.6164782	17	1	-69356.894	38796.99	3095	5714.94	16	-1
125	194.34666	1.4948187	173.34277	34.747078	133811	3.5866008	17	1	-69338.511	38791.185	3851	5714.94	16	-1
126	279.78174	1.7271731	214.8237	42.415165	115242	4.8097167	18	1	-68313.704	38810.857	2717	5714.54	17	-1
127	335.95895	1.6798745	297.45422	56.625099	143488	5.0793214	18	1	-68411.583	38746.519	2534	5714.54	17	-1
128	331.97272	1.6922435	240.89845	53.412086	127281	4.4435587	18	1	-68412.227	38729.91	2383	5714.54	17	-1
129	422.13757	1.6932831	137.2343	90.903946	264985	7.3735847	18	1	-68383.202	38814.889	2915	5714.54	17	-1
130	247.57082	1.822856	213.47072	62.371632	307804	6.8630195	18	1	-68559.771	38685.566	4935	5714.54	17	-1
131	202.20456	2.2576253	140.78362	40.092384	145816	3.6343141	18	1	-68330.474	38733.941	3637	5714.54	17	-1
132	312.35373	1.9672241	269.06015	49.293583	145909	5.5172296	18	1	-68584.443	38819.887	2960	5714.54	17	-1
133	229.27985	1.9206557	182.73708	46.139256	139156	6.0308356	18	1	-68603.631	38776.35	3016	5714.54	17	-1
134	375.74503	2.066805	402.69904	19.774502	45600	4.5719862	18	1	-68566.866	38813.437	2306	5714.54	17	-1
135	215.78328	1.823286	106.43926	50.847149	366252	4.0451202	19	1	-67479.816	38691.21	7203	5714.24	18	-1
136	284.68896	1.8621542	134.11871	51.925869	207340	3.858252	19	1	-67422.25	38820.371	3993	5714.24	18	-1
137	365.02283	1.9360502	143.82436	66.002533	104085.99	5.3861761	19	1	-67725.4	38570.918	1577	5714.24	18	-1
138	401.62164	2.3158382	153.49657	57.423077	183639	4.4846778	19	1	-67415.961	38771.512	3198	5714.24	18	-1
139	188.98245	1.5512289	117.41588	40.092201	143931	3.7169917	19	1	-67554.152	38798.925	3590	5714.24	18	-1
140	220.6384	1.7008604	161.98164	44.666111	133775	5.2494159	19	1	-67642.518	38621.228	2995	5714.24	18	-1
