Object ID	Mean Intensity DAPI	Elongation Factor 	Mean Intensity Alexa 488	Mean Intensity Alexa 555	Total Intensity Alexa 555	Mean Intensity Alexa 647	Well 	Position 	X 	Y 	Area 	Z 	Parent Object ID (Well)	Parent Trace ID
0	220.42032	1.4774145	176.88817	59.962723	239671	23.58769	1	1	-53113.92	38936.81	3997	5716.12	0	-1
1	497.00259	2.4109981	204.31847	112.63009	345887	6.3067403	1	1	-53098.762	38654.461	3071	5716.12	0	-1
2	216.50154	1.5376123	145.45111	62.062275	241174	4.458569	1	1	-53179.549	38823.129	3886	5716.12	0	-1
3	207.80949	1.8237365	163.55226	41.715118	164441	3.853374	1	1	-53187.772	38858.442	3942	5716.12	0	-1
4	217.0125	1.8714507	168.28917	42.914108	164876	3.4960959	1	1	-53211.476	38866.827	3842	5716.12	0	-1
5	396.76611	1.900392	264.95038	86.353218	344463	6.5402355	1	1	-53065.223	38687.84	3989	5716.12	0	-1
6	159.70413	2.5406442	209.02029	27.647932	35417	4.0702577	1	1	-53201.64	38861.829	1281	5716.12	0	-1
7	513.58081	1.732334	163.25696	65.911133	123122	5.369379	2	1	-52246.654	38927.457	1868	5715.99	1	-1
8	360.46387	2.1445189	138.74576	52.471672	148180	5.8045325	2	1	-52147.646	38911.978	2824	5715.99	1	-1
9	307.48364	2.0376779	202.3213	42.374294	150344	4.5791993	2	1	-52274.711	38900.045	3548	5715.99	1	-1
10	420.63907	1.8576045	92.299698	45.35178	222904	4.3599186	2	1	-52111.687	38709.77	4915	5715.99	1	-1
11	407.78787	1.6224989	147.33511	63.812389	143195	4.9331551	2	1	-52133.134	38896.497	2244	5715.99	1	-1
12	408.94858	1.8832139	122.18296	58.008671	194039	4.6678624	2	1	-52236.173	38892.628	3345	5715.99	1	-1
13	471.57614	1.4005891	145.57416	56.722004	115486	5.6021609	2	1	-52290.514	38863.764	2036	5715.99	1	-1
14	286.76624	1.7553096	94.591553	56.478615	437088	4.453547	2	1	-52119.105	38832.159	7739	5715.99	1	-1
15	332.37527	1.386751	98.207603	51.115765	290542	3.7375088	2	1	-52241.978	38802.811	5684	5715.99	1	-1
16	205.4682	1.6524596	119.8913	44.358246	246898	67.661873	2	1	-52296.964	38754.436	5566	5715.99	1	-1
17	344.67654	1.4945578	217.63429	52.092365	152839	5.3132243	2	1	-52226.014	38717.349	2934	5715.99	1	-1
18	504.83884	1.6056202	203.70146	64.386406	132636	6.2830095	2	1	-52176.994	38695.741	2060	5715.99	1	-1
19	526.1048	2.1414293	159.82585	57.42263	103533	5.3926787	2	1	-52167.964	38682.68	1803	5715.99	1	-1
20	396.10992	2.2049751	132.69125	63.720955	315355	3.8975551	2	1	-52110.075	38917.621	4949	5715.99	1	-1
21	493.51202	1.6717268	148.51805	80.129448	333018	3.7740617	2	1	-52096.369	38903.109	4156	5715.99	1	-1
22	231.83559	1.4749753	135.02582	57.778992	290975	72.952545	2	1	-52191.345	38854.411	5036	5715.99	1	-1
23	248.07962	1.547857	152.88046	47.123104	211300	4.3777876	2	1	-52176.51	38650.43	4484	5715.99	1	-1
24	465.82971	2.1332091	107.68969	70.52034	298160	4.4820247	2	1	-52199.085	38922.459	4228	5715.99	1	-1
25	160.57867	2.0634154	114.64831	28.771961	189636	3.2674859	3	1	-51355.684	38686.711	6591	5716.06	2	-1
26	178.01805	1.6237406	110.42197	56.281002	305437	3.2977705	3	1	-51167.666	38863.925	5427	5716.06	2	-1
27	555.19757	1.7684423	86.76638	61.235409	411257	5.848124	3	1	-51258.45	38883.92	6716	5716.06	2	-1
28	436.12207	1.7842617	150.46211	49.536106	221575	4.3822937	3	1	-51361.166	38915.525	4473	5716.06	2	-1
29	226.91223	1.4562219	103.07031	59.490707	368069	49.347828	3	1	-51156.217	38802.489	6187	5716.06	2	-1
30	174.0367	2.4088333	128.62141	37.16148	219773	3.6880283	3	1	-51361.005	38773.786	5914	5716.06	2	-1
31	193.72707	1.6372582	92.284698	53.362926	308331	3.1910696	3	1	-51271.834	38931.005	5778	5716.06	2	-1
32	190.39272	1.8650485	39.110054	30.646675	154827	3.5556216	3	1	-51243.615	38926.006	5052	5716.06	2	-1
33	154.2453	1.7225495	113.56255	31.641211	207155	3.7493508	3	1	-51257.966	38670.909	6547	5716.06	2	-1
34	134.18802	1.9891871	115.59776	37.93272	288099	3.1666887	3	1	-51295.376	38852.476	7595	5716.06	2	-1
35	141.74774	1.9618046	124.15752	26.402102	195930	3.9446166	3	1	-51217.654	38756.855	7421	5716.06	2	-1
36	222.72745	1.4922405	90.929008	43.089474	177227	3.8050084	4	1	-50374.091	38938.1	4113	5717.06	3	-1
37	417.76581	1.7694646	103.54513	67.32251	657135	3.9642456	4	1	-50459.231	38884.726	9761	5717.06	3	-1
38	228.88141	1.7959641	92.220634	27.915646	123108	4.2312927	4	1	-50495.674	38823.774	4410	5717.06	3	-1
39	364.63525	1.8466196	120.26328	51.811123	143465	4.0386419	4	1	-50319.427	38767.014	2769	5717.06	3	-1
40	261.07022	1.7260807	78.578117	57.571545	280431	170.26996	4	1	-50367.802	38879.889	4871	5717.06	3	-1
41	951.54565	1.8074828	104.75006	60.986897	255962	3.8255897	4	1	-50295.401	38850.058	4197	5717.06	3	-1
42	220.74191	1.5989729	82.116974	51.914673	221468	2.4406939	4	1	-50263.635	38844.897	4266	5717.06	3	-1
43	437.35086	1.5858936	237.31351	57.422928	132245	5.9839339	4	1	-50311.365	38746.535	2303	5717.06	3	-1
44	482.42511	1.6360544	161.53659	89.559853	261873.02	5.3488374	4	1	-50529.052	38789.266	2924	5717.06	3	-1
45	280.15585	1.6694215	86.489487	60.055893	208454	4.1305099	4	1	-50520.99	38836.351	3471	5717.06	3	-1
46	382.14377	1.9996068	129.74702	58.39436	147037	4.4062748	4	1	-50470.196	38924.394	2518	5717.06	3	-1
47	589.04193	1.8547202	251.04079	94.682365	164842	5.5916142	4	1	-50314.59	38938.584	1741	5717.06	3	-1
